Comment,Location 1,Location 2,Location 3,sentiment_label,sentiment_confidence,sentiment_score,sentiment_source,prob_negative,prob_neutral,prob_positive,prob_sarcastic_negative,sentiment_probabilities_json
আওয়ামী লীগ এর আমলে মেয়র গতে পারে না এখন প্রতিমন্ত্রী,Dhaka,Kishoreganj,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ফজলুর রহমান উনি কই,Dhaka,Faridpur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
দেশের হো+গা মারা শেষ,Dhaka,Barisal,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Chota vim,Dhaka,Rangpur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
আমার মনে হয় পাতি মন্ত্রী..,Cox's Bazar,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
হেয় মুক্তি যোদ্ধার কি জানে?,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Nice,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
হাসালো রে,Dhaka,Chittagong,Noakhali,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
দেশের সাংগামারা সারা,Natore,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
বা বা বা বাহ্! যতো যাচ্ছে শুধু সারপ্রাইজড আর সারপ্রাইজড,Dhaka,Rajbari,Pabna,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
বাঁদরের গলায় মুক্তার মালা,Narayanganj,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
রেন্ডিয়ান প্রদেশ হতে যাচ্ছে এই দেশ। দেশের আকাম শারা।,Dhaka,Chittagong,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Metro Rail baica gese..,ঢাকা,Dhaka,Barisal,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
হাস্যকর,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
দেখা যাচ্ছে দুই পর উত্তর সিটির মেয়র দাবি করার মতো করে নিজেরেও মুক্তিযোদ্ধা দাবি করে বসছে জনতার মেথর মহোদয়,Dhaka,Jhenaidah,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
লে চোদন,Chittagong,Noakhali,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""নতুন কিছু শিখলাম,,,,, এবং দেখলাম ছাগল দিয়েও হাল চাষ করানো যায়,,,,""",Dhaka,Barisal,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
এই মাধ্যমেই বি এন পি বুঝিয়ে দিলো যে তারা 71 এ মুক্তিযুদ্ধকে দুচে না,Dhaka,Gazipur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Redwan Ahmed,Dhaka,Sirajganj,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ও যুদ্ধ করতে করতে মন্ত্রী হয়ে গেলো,Dhaka,Narsingdi,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
আল্লাহ তাঁকে সবই দিছে শুধু ব্রেইনটা ছাড়া।,Chittagong,Sylhet,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ঝাড়ু আর ব্যাট পেলো না,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
হোগামারা সারা,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
400কোটির মন্ত্রী,Dhaka,Rangpur,Nilphamari,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ঢাকা সিটির কি হবে?সিটির জনগণ ত তাদের নগর ডেডি কে হাড়িয়ে ফেলেছে,চট্টগ্রাম,Chattogram,Chittagong,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Take history porte bolen abar,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Cdsere ছলিম,ঢাকা,Dhaka,Chittagong,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ধৈর্য মধুর চেয়ে মিষ্টি এটা প্রমাণ আজকে কোকা সাহেব এর জমিদার পুত্র চেয়েছে ঢাকা সিটির মেয়র হবে। কিন্তু জমিদার পুত্র ধৈর্য ধরার ক…,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মুক্তি যুদ্ধ কত সালে হয় জানে?,Dhaka,Feni,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
নগর ডেডি,Dhaka,Gazipur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ফজু পাগলা কই?,Mymensingh,Sherpur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
একটা বেয়াদব,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
প্রতিমন্ত্রী ঠেলাঠেলি মন্ত্রী,Dhaka,Barisal,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ফজু চাচাকে দেওয়া দরকার ছিলো।।।,Rangpur,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
সেরা,Dhaka,,,positive,0.58,0.39099999999999996,heuristic,0.10500000000000001,0.23100000000000004,0.58,0.08400000000000002,"{""negative"": 0.10500000000000001, ""neutral"": 0.23100000000000004, ""positive"": 0.58, ""sarcastic_negative"": 0.08400000000000002}"
কমান্ড,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মুক্তিযুদ্ধাকে দেওয়া উচিত ছিল,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
যার নেতৃত্বে ধানমন্ডি ৩২ বুলডোজার দিয়ে ভাঙ্গা হয়েছে তাকে মুক্তিযুদ্ধে বিষয়ক প্রতিমন্ত্রী করা হয়েছে বিষয়টা হাস্যকর,Tangail,Sunamganj,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
বাপের কোটায়।।। উনি মেয়র হলে ভালো হতো।।। বয়স্ক কেউ দরকার।।।,Dhaka,,,positive,0.58,0.39099999999999996,heuristic,0.10500000000000001,0.23100000000000004,0.58,0.08400000000000002,"{""negative"": 0.10500000000000001, ""neutral"": 0.23100000000000004, ""positive"": 0.58, ""sarcastic_negative"": 0.08400000000000002}"
ঘেরাও মন্ত্রী,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মুক্তিযোদ্ধা ইসরাক হোসেন,Dhaka,Tangail,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ঠেলাঠেলি বিষয়ক মন্ত্রী দিলে ভালো হতো এরথেকে,Dhaka,Narsingdi,,positive,0.58,0.39099999999999996,heuristic,0.10500000000000001,0.23100000000000004,0.58,0.08400000000000002,"{""negative"": 0.10500000000000001, ""neutral"": 0.23100000000000004, ""positive"": 0.58, ""sarcastic_negative"": 0.08400000000000002}"
ইশরাক বাইন্সুদ,Dhaka,Khulna,Kushtia,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Dhokkho manush bole Kotha,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মুক্তি যোদ্ধাদের অভিজ্ঞতা নাই ছেলেদের আছে,Barisal,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
এক ঠেলাতেই ফকাত,Chittagong,Chandpur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ঘেরাও মন্ত্রী,Chittagong,Comilla,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
বিএনপির সব পোষ্টে সবাই হা হা রিয়েক্ট দেয়। অথচ এই বিএনপিই নাকি বিপুল আসনে জয়ী। সমাধান কি,ঢাকা,কিশোরগঞ্জ,Dhaka,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
এই মন্ত্রণালয়ের দায়িত্ব দেওয়া উচিত ছিল জনাব ফজলুর রহমানকে,Chittagong,Noakhali,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ঠেলি ধাক্কাইয়া মুক্তিযোদ্ধা হইয়া গেছে,Barisal,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ফজলুর রহমান কে প্রয়োজন ছিল,Rajshahi,Pabna,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
কোথায় কি মন্ত্রী,Rajshahi,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
অপাত্রে দান,Barisal,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
উনাকে দরকার ছিলো যুব ও ক্রীড়া মন্ত্রণালয়।,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
চেতনা ব্যবসা জমজমাট হবে,Dhaka,Gazipur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
তোরা যে বিকৃত মাল বুঝা যায়,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""মুক্তি যোদ্ধার ছেলে মুক্তি যোদ্ধা মন্ত্রনালয়ের দায়িত্ব পেয়েছে, এতে রাজনীতি করার কিছু নেই।""",Chittagong,Sylhet,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
সুইপার,নীলফামারী,Rangpur,Nilphamari,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
CADA,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
এবার ঘেরাও করতে সুবিধা হবে,Dhaka,Rangpur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
অন্তত মুক্তিযোদ্ধা পরিবারের সন্তান। দেখা যাক কতটুকু করতে পারে,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ইশরাক তো মুক্তিযোদ্ধা,কিশোরগঞ্জ,Dhaka,Kishoreganj,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
সেও এখন মুক্তিযোদ্ধা,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
গপ গপ গপ,ঢাকা,Khulna,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মুক্তিযুদ্ধের হোমাসা,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
চলিতেছে সার্কাস,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মুক্তি যুদ্ধের সময় যার জন্মই হয়নি সে নাকি মুক্তি যুদ্ধা বিষয়ক মন্ত্রী,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মুক্তি যুদ্ধ সম্পর্ক ও কি জানে ওকে যে ঐ পদ দিলো,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
শিশু মুক্তিযোদ্ধা মন্ত্রী,চট্টগ্রাম,Dhaka,Chittagong,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
হায়রে অন্দের দেশ,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
